DATE_OF_SURVEY,YEAR,MONTH,DAY,REGION,BED,BED_NAME,HARVESTED,TOTAL,AVAILABLE,DATE_PREVIOUS_SURVEY,Notes,OBJECTID,KelpBed,Status,Lessee,TermEnds,Shape__Area,Shape__Length
04/27/2003,2003,4,27,Southern,118,San Miguel Island (N),0.0,500.0,400.0,03/30/2003,Patches of dense canopy in the inshore Castle Rock area.,50.0,118.0,OPEN, ,,434676920.347656,116241.700419533
04/28/2003,2003,4,28,Baja,102, ,0.0,200.0,100.0,03/31/2003,"Several small strips and patches of moderate canopy off Bajamar and Salsipuedes, few plants off Punta Jatay.",34.0,102.0,LEASABLE, ,,140691594.386719,61206.5048149272
04/28/2003,2003,4,28,Baja,103, ,0.0,0.0,0.0,03/31/2003,Few subsurface plants off Punta Morro.,35.0,103.0,LEASABLE, ,,211408074.585938,80402.504700318
04/28/2003,2003,4,28,Baja,104, ,0.0,0.0,0.0,03/31/2003,No kelp showing at the islands.,36.0,104.0,OPEN, ,,320241418.941406,111907.647345301
04/28/2003,2003,4,28,Baja,105, ,0.0,0.0,0.0,03/31/2003,No plants showing.,37.0,105.0,OPEN, ,,792725413.082031,257727.80377374
04/28/2003,2003,4,28,Baja,106, ,0.0,1500.0,1000.0,03/31/2003,"Several patches of dense canopy developing, excellent growth.",38.0,106.0,LEASABLE, ,,211337759.273438,64976.7117847029
04/28/2003,2003,4,28,Baja,107, ,0.0,3000.0,2500.0,03/31/2003,"Very dense canopies have developed off Punta China, excellent growth, ready to harvest.",39.0,107.0,LEASABLE, ,,255297084.136719,92679.5917024506
04/28/2003,2003,4,28,Baja,108, ,0.0,200.0,100.0,03/31/2003,"Subsurface plants and scattered young canopies developing off Punta San Jose, new growth.",40.0,108.0,LEASABLE, ,,209651319.59375,80241.6418105785
04/28/2003,2003,4,28,Baja,109, ,0.0,0.0,0.0,03/31/2003,Scattered plants and small patches in close to shore.,41.0,109.0,OPEN, ,,269615131.242188,88093.5111454398
04/28/2003,2003,4,28,Baja,110, ,0.0,800.0,600.0,03/31/2003,"Moderate to dense canopies forming in a large area offshore of the reef, good growth.",42.0,110.0,OPEN, ,,202560013.265625,77259.7554533626
04/28/2003,2003,4,28,Baja,111, ,0.0,1000.0,600.0,03/31/2003,"Young canopies developing over large area, good growth.",43.0,111.0,LEASABLE, ,,298526566.355469,106386.630850157
04/28/2003,2003,4,28,Baja,112, ,0.0,600.0,400.0,03/31/2003,"Dense canopies developing on the south side of the island, good growth, ready to harvest.",44.0,112.0,OPEN, ,,395688317.949219,146917.363366763
04/28/2003,2003,4,28,Baja,113,Rosario Bay,0.0,200.0,100.0,03/31/2003,Subsurface plants scattered around high spots.,45.0,113.0,OPEN, ,,199471140.644531,76446.9472001531
06/08/2003,2003,6,8,Southern,2,Coronado,0.0,2500.0,2250.0,04/27/2003,"Excellent young canopies developing throughout bed, allow to grow for another 2-3 weeks.",2.0,2.0,OPEN, ,,199925316.175781,192832.083718717
06/08/2003,2003,6,8,Southern,3,Point Loma,0.0,2500.0,2250.0,04/27/2003,"Excellent young canopies developing throughout bed, allow to grow for another 2-3 weeks.",3.0,3.0,LEASED,"KNOCEAN Sciences, Inc.",2024/07/04 00:00:00+00,89235833.0039063,42773.9137463295
06/08/2003,2003,6,8,Southern,4,Del Mar,861.0,2500.0,2000.0,04/27/2003,"Partially harvested, dense canopies remain on north end, new growth on south end.",4.0,4.0,LEASABLE, ,,135529366.433594,120677.900950876
06/08/2003,2003,6,8,Southern,5,Encinitas,0.0,500.0,400.0,04/27/2003,"Patches of young canopy developing, good growth.",5.0,5.0,LEASABLE, ,,94460500.6835938,49936.6256761082
06/08/2003,2003,6,8,Southern,6,Las Flores,0.0,500.0,400.0,04/27/2003,"Patches of young canopy developing, good growth.",6.0,6.0,LEASABLE, ,,189851665.910156,125176.465579217
06/08/2003,2003,6,8,Southern,7,San Onofre,210.0,300.0,200.0,04/27/2003,"Many patches of moderate canopy, new growth.",7.0,7.0,OPEN, ,,238430576.566406,104153.047657926
06/08/2003,2003,6,8,Southern,8,Capistrano Beach,209.0,300.0,200.0,04/27/2003,"Many patches of moderate canopy, new growth.",8.0,8.0,OPEN, ,,125077977.292969,54446.3560708988
06/08/2003,2003,6,8,Southern,9,San Clemente,0.0,500.0,400.0,04/27/2003,"Harvested area has completely regrown, good growth.",9.0,9.0,OPEN, ,,145543092.820313,62576.8610991644
06/08/2003,2003,6,8,Southern,13,Palos Verdes,0.0,500.0,50.0,04/27/2003,"Patches of thin to moderate canopy, young canopies continue to develop in Bed 13 (needs dive surveys).",11.0,13.0,OPEN, ,,161349145.34375,65128.7157887485
06/08/2003,2003,6,8,Southern,14,Redondo Beach,0.0,500.0,50.0,04/27/2003,"Patches of thin to moderate canopy, young canopies continue to develop in Bed 13 (needs dive surveys).",12.0,14.0,OPEN, ,,117153862.1875,50352.9789631703
06/08/2003,2003,6,8,Southern,16,Malibu,0.0,1500.0,750.0,04/27/2003,"Dense canopies below Pt. Magu and off Malibu, about half of the area needs dive surveys.",14.0,16.0,LEASABLE, ,,116603857.792969,48110.9810820924
06/08/2003,2003,6,8,Southern,17,Point Dume,0.0,1500.0,750.0,04/27/2003,"Dense canopies below Pt. Magu and off Malibu, about half of the area needs dive surveys.",15.0,17.0,LEASABLE, ,,227537582.628906,80615.5837240345
06/08/2003,2003,6,8,Southern,18,Ventura,0.0,150.0,100.0,04/27/2003,"Two patches of dense canopy, good growth.",16.0,18.0,OPEN, ,,77335509.265625,36475.84435286
06/08/2003,2003,6,8,Southern,19,Rincon Point,0.0,150.0,100.0,04/27/2003,"Two patches of dense canopy, good growth.",17.0,19.0,LEASABLE, ,,90594675.2109375,40331.1613572221
06/08/2003,2003,6,8,Southern,20,Carpinteria,0.0,100.0,0.0,04/27/2003,Scattered patches of moderate canopy in too close to shore.,18.0,20.0,LEASABLE, ,,83283203.9765625,46375.921760517
06/08/2003,2003,6,8,Southern,21,Summerland,0.0,100.0,0.0,04/27/2003,Scattered patches of moderate canopy in too close to shore.,19.0,21.0,LEASABLE, ,,45669538.4921875,27167.7114952322
06/08/2003,2003,6,8,Southern,22,Santa Barbara,0.0,100.0,0.0,04/27/2003,Scattered patches of moderate canopy in too close to shore.,20.0,22.0,CLOSED, ,,35111681.0117188,25526.1468934694
06/08/2003,2003,6,8,Southern,23,Santa Barbara Breakwater,0.0,133.0,0.0,04/27/2003,Several patches of dense canopy in very close.,21.0,23.0,OPEN, ,,38846033.1523438,25595.553142593
06/08/2003,2003,6,8,Southern,24,Arroyo Burro,0.0,133.0,0.0,04/27/2003,Several patches of dense canopy in very close.,22.0,24.0,CLOSED, ,,17612712.5273438,19239.7400479643
06/08/2003,2003,6,8,Southern,25,Hope Ranch,0.0,133.0,0.0,04/27/2003,Several patches of dense canopy in very close.,23.0,25.0,OPEN, ,,26191806.5898438,22072.1350540989
06/08/2003,2003,6,8,Southern,28,Naples,1190.0,1200.0,1000.0,04/27/2003,"Very dense and mature canopies off Elwood, Naples mostly harvested.",26.0,28.0,OPEN, ,,93585263.8632813,45572.1036179195
06/08/2003,2003,6,8,Southern,30,Tajiguas,594.0,400.0,300.0,04/27/2003,"Good regrowth in harvested areas, dense canopies remain off Tajiquas.",28.0,30.0,LEASABLE, ,,77020619.1328125,36806.1984903489
06/08/2003,2003,6,8,Southern,31,Gaviota,0.0,0.0,0.0,04/27/2003,No plants showing.,29.0,31.0,LEASABLE, ,,79743753.5390625,38413.0629554234
06/08/2003,2003,6,8,Southern,32,San Augustine,0.0,2000.0,1600.0,04/27/2003,"Moderate to dense canopies developing off Cojo and Secate, good growth.",30.0,32.0,LEASABLE, ,,158967703.929688,62391.0556566511
06/08/2003,2003,6,8,Southern,33,Point Conception,0.0,1000.0,800.0,04/27/2003,"Moderate to dense canopies developing, good growth.",31.0,33.0,OPEN, ,,108727876.082031,46620.6604062794
06/08/2003,2003,6,8,Southern,101,San Clemente Island (S),0.0,200.0,100.0,04/27/2003,Scattered patches of moderate canopy in close to shore.,33.0,101.0,OPEN, ,,101219358.652344,45582.2556060464
06/08/2003,2003,6,8,Southern,102,San Clemente Island (W),0.0,1000.0,600.0,04/27/2003,"Young canopies developing throughout the entire bed, good growth.",34.0,102.0,LEASABLE, ,,140691594.386719,61206.5048149272
06/08/2003,2003,6,8,Southern,103,San Clemente Island (N),0.0,800.0,400.0,04/27/2003,"Patches of young canopy developing along most of the bed, improved growth.",35.0,103.0,LEASABLE, ,,211408074.585938,80402.504700318
06/08/2003,2003,6,8,Southern,110,Santa Cruz Island (N),603.0,400.0,300.0,04/27/2003,"Good regrowth in harvested area, moderate to dense strips and patches remain.",42.0,110.0,OPEN, ,,202560013.265625,77259.7554533626
06/08/2003,2003,6,8,Southern,111,Santa Cruz Island (W),0.0,1500.0,400.0,04/27/2003,"Most of the kelp is in the Gull Island Reserve, some strips of dense canopy also in the Kinton Pt. area.",43.0,111.0,LEASABLE, ,,298526566.355469,106386.630850157
06/08/2003,2003,6,8,Southern,113,Santa Rosa Island (SE),0.0,2000.0,1500.0,04/27/2003,"Dense patches forming in the Ford Pt. area, young canopies continuing to develop in Johnson's Lee, good growth.",45.0,113.0,OPEN, ,,199471140.644531,76446.9472001531
06/08/2003,2003,6,8,Southern,114,Santa Rosa Island (SW),0.0,2500.0,2000.0,04/27/2003,"Moderate to dense canopies developing inshore of Bee Rock to Sandy Pt., good growth, good  canopies in the South Pt. Reserve.",46.0,114.0,OPEN, ,,190701412.59375,70756.7748774603
06/08/2003,2003,6,8,Southern,115,Santa Rosa Island (NW),1237.0,3000.0,2500.0,04/27/2003,"Partially harvested, dense canopies remain in the Tecolote Canyon and Brockway Pt. areas, excellent growth.",47.0,115.0,OPEN, ,,201911564.046875,77224.2615954811
06/08/2003,2003,6,8,Southern,117,San Miguel Island (S),0.0,1000.0,800.0,04/27/2003,"Desne canopies developing in the Cardwell and Crook Pt. areas, canopies improving in Tyler Bight.",49.0,117.0,OPEN, ,,159769639.871094,68172.3467021941
06/08/2003,2003,6,8,Southern,118,San Miguel Island (N),0.0,1500.0,1200.0,04/27/2003,Patches of dense canopy developing throughout the Castle Rock area.,50.0,118.0,OPEN, ,,434676920.347656,116241.700419533
08/25/2003,2003,8,25,Southern,2,Coronado,3228.0,1600.0,1400.0,06/08/2003,"Partially harvested, pathces of dense canopies remain in the offshore central part of the bed and near the pipeline.",2.0,2.0,OPEN, ,,199925316.175781,192832.083718717
08/25/2003,2003,8,25,Southern,3,Point Loma,3228.0,1600.0,1400.0,06/08/2003,"Partially harvested, pathces of dense canopies remain in the offshore central part of the bed and near the pipeline.",3.0,3.0,LEASED,"KNOCEAN Sciences, Inc.",2024/07/04 00:00:00+00,89235833.0039063,42773.9137463295
08/25/2003,2003,8,25,Southern,4,Del Mar,3241.0,800.0,400.0,06/08/2003,"Scattered patches of mixed young and very old canopies, some regrowth in harvested area.",4.0,4.0,LEASABLE, ,,135529366.433594,120677.900950876
08/25/2003,2003,8,25,Southern,5,Encinitas,0.0,200.0,100.0,06/08/2003,"Scattered patches of mixed young and old sloughing canopies,",5.0,5.0,LEASABLE, ,,94460500.6835938,49936.6256761082
08/25/2003,2003,8,25,Southern,6,Las Flores,0.0,200.0,100.0,06/08/2003,"Scattered patches of mixed young and old sloughing canopies,",6.0,6.0,LEASABLE, ,,189851665.910156,125176.465579217
08/25/2003,2003,8,25,Southern,7,San Onofre,0.0,400.0,300.0,06/08/2003,"Patches of very mature kelp with lots of encrusting growth at San Matero, San Onofre, and Camp Pendleton.",7.0,7.0,OPEN, ,,238430576.566406,104153.047657926
08/25/2003,2003,8,25,Southern,8,Capistrano Beach,0.0,400.0,300.0,06/08/2003,"Patches of very mature kelp with lots of encrusting growth at San Matero, San Onofre, and Camp Pendleton.",8.0,8.0,OPEN, ,,125077977.292969,54446.3560708988
08/25/2003,2003,8,25,Southern,9,San Clemente,0.0,100.0,0.0,06/08/2003,Sloughed out.,9.0,9.0,OPEN, ,,145543092.820313,62576.8610991644
08/25/2003,2003,8,25,Southern,16,Malibu,0.0,1250.0,500.0,06/08/2003,Mature canopies below Pt. Magu in Bed 17.  The canopies off Malibu have mostly sloughed out.,14.0,16.0,LEASABLE, ,,116603857.792969,48110.9810820924
08/25/2003,2003,8,25,Southern,17,Point Dume,0.0,1250.0,500.0,01/01/1800, ,15.0,17.0,LEASABLE, ,,227537582.628906,80615.5837240345
08/25/2003,2003,8,25,Southern,33,Point Conception,0.0,2500.0,2000.0,06/08/2003,Patches of excellent dense canopy.,31.0,33.0,OPEN, ,,108727876.082031,46620.6604062794
08/25/2003,2003,8,25,Southern,101,San Clemente Island (S),0.0,200.0,100.0,06/08/2003,Scattered patches of moderate canopy in close to shore.,33.0,101.0,OPEN, ,,101219358.652344,45582.2556060464
08/25/2003,2003,8,25,Southern,102,San Clemente Island (W),0.0,3500.0,3000.0,06/08/2003,"Moderate to dense canopies have formed throughout the bed, ready to harvest.",34.0,102.0,LEASABLE, ,,140691594.386719,61206.5048149272
08/25/2003,2003,8,25,Southern,103,San Clemente Island (N),0.0,3500.0,3000.0,06/08/2003,"Moderate to dense canopies have formed throughout the bed, ready to harvest.",35.0,103.0,LEASABLE, ,,211408074.585938,80402.504700318
08/25/2003,2003,8,25,Southern,110,Santa Cruz Island (N),0.0,200.0,100.0,06/08/2003,"Scattered thin canopies, appears to have sloughed out.",42.0,110.0,OPEN, ,,202560013.265625,77259.7554533626
08/25/2003,2003,8,25,Southern,111,Santa Cruz Island (W),0.0,200.0,100.0,06/08/2003,"Most of the kelp in the Gull Island Reserve has sloughed out, some small patches of canopy remain from Morse Pt. to Kinton Pt.",43.0,111.0,LEASABLE, ,,298526566.355469,106386.630850157
08/25/2003,2003,8,25,Southern,113,Santa Rosa Island (SE),0.0,200.0,100.0,06/08/2003,"Scattered thin canopies, mostly sloughed out, continuing to develop in Johnson's Lee, good growth.",45.0,113.0,OPEN, ,,199471140.644531,76446.9472001531
08/25/2003,2003,8,25,Southern,114,Santa Rosa Island (SW),0.0,5000.0,4500.0,06/08/2003,"Excellent extensive canopies from Cluster to Sandy Pt., canopies in the South Pt. Reserve are old and sloughing.",46.0,114.0,OPEN, ,,190701412.59375,70756.7748774603
08/25/2003,2003,8,25,Southern,117,San Miguel Island (S),0.0,2500.0,2000.0,06/08/2003,Excellent dense canopies with a little slough mixed in.,49.0,117.0,OPEN, ,,159769639.871094,68172.3467021941
08/25/2003,2003,8,25,Southern,118,San Miguel Island (N),0.0,3000.0,2500.0,06/08/2003,"Excellent dense canopies, outstanding growth.",50.0,118.0,OPEN, ,,434676920.347656,116241.700419533
11/09/2003,2003,11,9,Southern,4,Del Mar,0.0,800.0,400.0,08/25/2003,"Good plant populations, young fronds hitting surface, one patch of moderate canopy showing at high tide in the north end of the bed.",4.0,4.0,LEASABLE, ,,135529366.433594,120677.900950876
11/09/2003,2003,11,9,Southern,5,Encinitas,0.0,50.0,0.0,08/25/2003,Scattered thin canopy and subsurface plants.,5.0,5.0,LEASABLE, ,,94460500.6835938,49936.6256761082
11/09/2003,2003,11,9,Southern,6,Las Flores,0.0,50.0,0.0,08/25/2003,Scattered thin canopy and subsurface plants.,6.0,6.0,LEASABLE, ,,189851665.910156,125176.465579217
11/09/2003,2003,11,9,Southern,7,San Onofre,0.0,300.0,200.0,08/25/2003,Patches of moderate canopy San Onofre and Camp Pendleton.,7.0,7.0,OPEN, ,,238430576.566406,104153.047657926
11/09/2003,2003,11,9,Southern,8,Capistrano Beach,0.0,300.0,200.0,08/25/2003,Patches of moderate canopy San Onofre and Camp Pendleton.,8.0,8.0,OPEN, ,,125077977.292969,54446.3560708988
11/09/2003,2003,11,9,Southern,9,San Clemente,0.0,200.0,0.0,08/25/2003,Young kelp just hitting the surface.,9.0,9.0,OPEN, ,,145543092.820313,62576.8610991644
11/09/2003,2003,11,9,Southern,13,Palos Verdes,0.0,200.0,0.0,08/25/2003,"Plants just hitting the surface in Bed 14, patches of thin to moderate canopy in Bed 13.",11.0,13.0,OPEN, ,,161349145.34375,65128.7157887485
11/09/2003,2003,11,9,Southern,14,Redondo Beach,0.0,200.0,0.0,08/25/2003,"Plants just hitting the surface in Bed 14, patches of thin to moderate canopy in Bed 13.",12.0,14.0,OPEN, ,,117153862.1875,50352.9789631703
11/09/2003,2003,11,9,Southern,16,Malibu,0.0,600.0,400.0,08/25/2003,Mature canopies below Pt. Magu in Bed 17.  The canopies off Malibu have sloughed out.,14.0,16.0,LEASABLE, ,,116603857.792969,48110.9810820924
11/09/2003,2003,11,9,Southern,17,Point Dume,0.0,600.0,400.0,08/25/2003, ,15.0,17.0,LEASABLE, ,,227537582.628906,80615.5837240345
11/09/2003,2003,11,9,Southern,18,Ventura,0.0,0.0,0.0,08/25/2003,Few scattered plants.,16.0,18.0,OPEN, ,,77335509.265625,36475.84435286
11/09/2003,2003,11,9,Southern,19,Rincon Point,0.0,0.0,0.0,08/25/2003,Few scattered plants.,17.0,19.0,LEASABLE, ,,90594675.2109375,40331.1613572221
11/09/2003,2003,11,9,Southern,20,Carpinteria,0.0,33.0,0.0,08/25/2003,Scattered small patches of canopy in close to shore and reef.,18.0,20.0,LEASABLE, ,,83283203.9765625,46375.921760517
11/09/2003,2003,11,9,Southern,21,Summerland,0.0,33.0,0.0,08/25/2003,Scattered small patches of canopy in close to shore and reef.,19.0,21.0,LEASABLE, ,,45669538.4921875,27167.7114952322
11/09/2003,2003,11,9,Southern,22,Santa Barbara,0.0,33.0,0.0,08/25/2003,Scattered small patches of canopy in close to shore and reef.,20.0,22.0,CLOSED, ,,35111681.0117188,25526.1468934694
11/09/2003,2003,11,9,Southern,23,Santa Barbara Breakwater,0.0,33.0,0.0,08/25/2003,Scattered small patches of canopy in very close to shore.,21.0,23.0,OPEN, ,,38846033.1523438,25595.553142593
11/09/2003,2003,11,9,Southern,24,Arroyo Burro,0.0,33.0,0.0,08/25/2003,Scattered small patches of canopy in very close to shore.,22.0,24.0,CLOSED, ,,17612712.5273438,19239.7400479643
11/09/2003,2003,11,9,Southern,25,Hope Ranch,0.0,33.0,0.0,08/25/2003,Scattered small patches of canopy in very close to shore.,23.0,25.0,OPEN, ,,26191806.5898438,22072.1350540989
11/09/2003,2003,11,9,Southern,28,Naples,0.0,200.0,100.0,08/25/2003,Patches of thin to moderate canopy off Elwood.,26.0,28.0,OPEN, ,,93585263.8632813,45572.1036179195
11/09/2003,2003,11,9,Southern,30,Tajiguas,0.0,400.0,300.0,08/25/2003,"Patches of dense canopy from Hondo to Tajiquas, mature.",28.0,30.0,LEASABLE, ,,77020619.1328125,36806.1984903489
11/09/2003,2003,11,9,Southern,31,Gaviota,0.0,0.0,0.0,08/25/2003,No plants.,29.0,31.0,LEASABLE, ,,79743753.5390625,38413.0629554234
11/09/2003,2003,11,9,Southern,32,San Augustine,0.0,600.0,400.0,08/25/2003,"Patches of moderate canopy from Cojo to Secate, mature.",30.0,32.0,LEASABLE, ,,158967703.929688,62391.0556566511
11/09/2003,2003,11,9,Southern,33,Point Conception,0.0,2500.0,2000.0,08/25/2003,Excellent mature canopy.,31.0,33.0,OPEN, ,,108727876.082031,46620.6604062794
11/09/2003,2003,11,9,Southern,101,San Clemente Island (S),0.0,100.0,100.0,08/25/2003,Scattered patches of moderate canopy in close to shore.,33.0,101.0,OPEN, ,,101219358.652344,45582.2556060464
11/09/2003,2003,11,9,Southern,102,San Clemente Island (W),1937.0,3000.0,2500.0,08/25/2003,"Partially harvested, many moderate density patches remain.",34.0,102.0,LEASABLE, ,,140691594.386719,61206.5048149272
11/09/2003,2003,11,9,Southern,103,San Clemente Island (N),1448.0,2500.0,2000.0,08/25/2003,"Partially harvested, scatttered moderate canopies remain.",35.0,103.0,LEASABLE, ,,211408074.585938,80402.504700318
11/09/2003,2003,11,9,Southern,110,Santa Cruz Island (N),0.0,100.0,0.0,08/25/2003,Canopies have thinned out.,42.0,110.0,OPEN, ,,202560013.265625,77259.7554533626
11/09/2003,2003,11,9,Southern,111,Santa Cruz Island (W),0.0,100.0,0.0,08/25/2003,Canopies have thinned out.,43.0,111.0,LEASABLE, ,,298526566.355469,106386.630850157
11/09/2003,2003,11,9,Southern,113,Santa Rosa Island (SE),0.0,100.0,0.0,08/25/2003,Canopies have thinned out.,45.0,113.0,OPEN, ,,199471140.644531,76446.9472001531
11/09/2003,2003,11,9,Southern,114,Santa Rosa Island (SW),0.0,4000.0,3500.0,08/25/2003,"Excellent dense canopies from Bee Rock to Sandy Pt., scattered thin to moderate canopies in the South Pt. Reserve.",46.0,114.0,OPEN, ,,190701412.59375,70756.7748774603
11/09/2003,2003,11,9,Southern,115,Santa Rosa Island (NW),0.0,2000.0,1500.0,08/25/2003,Moderate to dense canopies offshore of Tecelote Canyon and off Brockway Pt.,47.0,115.0,OPEN, ,,201911564.046875,77224.2615954811
11/09/2003,2003,11,9,Southern,117,San Miguel Island (S),0.0,2500.0,2000.0,08/25/2003,Moderate to dense canopies from Cardwell Pt. to Tyler Bight.,49.0,117.0,OPEN, ,,159769639.871094,68172.3467021941
11/09/2003,2003,11,9,Southern,118,San Miguel Island (N),0.0,3000.0,2500.0,08/25/2003,Excellent dense canopies around Castle Rock and near island.,50.0,118.0,OPEN, ,,434676920.347656,116241.700419533
12/27/2003,2003,12,27,Southern,2,Coronado,0.0,500.0,400.0,11/09/2003,"Good plant populations, mostly young scattered canopies and fronds just hitting the surface, needs at least 1-2 months to grow.",2.0,2.0,OPEN, ,,199925316.175781,192832.083718717
12/27/2003,2003,12,27,Southern,3,Point Loma,0.0,500.0,400.0,11/09/2003,"Good plant populations, mostly young scattered canopies and fronds just hitting the surface, needs at least 1-2 months to grow.",3.0,3.0,LEASED,"KNOCEAN Sciences, Inc.",2024/07/04 00:00:00+00,89235833.0039063,42773.9137463295
12/27/2003,2003,12,27,Southern,4,Del Mar,439.0,1000.0,800.0,11/09/2003,"Good plant populations, mostly young scattered canopies with one large patch of dense canopy at the north end being harvested today.",4.0,4.0,LEASABLE, ,,135529366.433594,120677.900950876
12/27/2003,2003,12,27,Southern,5,Encinitas,0.0,100.0,0.0,11/09/2003,Scattered thin canopy wtih a little new growth in a few areas.,5.0,5.0,LEASABLE, ,,94460500.6835938,49936.6256761082
12/27/2003,2003,12,27,Southern,6,Las Flores,0.0,100.0,0.0,11/09/2003,Scattered thin canopy wtih a little new growth in a few areas.,6.0,6.0,LEASABLE, ,,189851665.910156,125176.465579217
12/27/2003,2003,12,27,Southern,7,San Onofre,0.0,500.0,400.0,11/09/2003,"Patches of dense canopy off San Onofre and San Mateo Point, Camp Pendleton still young.",7.0,7.0,OPEN, ,,238430576.566406,104153.047657926
12/27/2003,2003,12,27,Southern,8,Capistrano Beach,0.0,500.0,400.0,11/09/2003,"Patches of dense canopy off San Onofre and San Mateo Point, Camp Pendleton still young.",8.0,8.0,OPEN, ,,125077977.292969,54446.3560708988
12/27/2003,2003,12,27,Southern,9,San Clemente,0.0,300.0,100.0,11/09/2003,"Young canopies beginning to form, new growth.",9.0,9.0,OPEN, ,,145543092.820313,62576.8610991644
12/27/2003,2003,12,27,Southern,13,Palos Verdes,0.0,0.0,0.0,11/09/2003,Scattered thin canopies and subsurface plants.,11.0,13.0,OPEN, ,,161349145.34375,65128.7157887485
12/27/2003,2003,12,27,Southern,14,Redondo Beach,0.0,0.0,0.0,11/09/2003,Scattered thin canopies and subsurface plants.,12.0,14.0,OPEN, ,,117153862.1875,50352.9789631703
12/27/2003,2003,12,27,Southern,16,Malibu,0.0,300.0,100.0,11/09/2003,"Mature canopies below Pt. Magu in Bed 17, young canopies off Malibu.",14.0,16.0,LEASABLE, ,,116603857.792969,48110.9810820924
12/27/2003,2003,12,27,Southern,17,Point Dume,0.0,300.0,100.0,11/09/2003,"Mature canopies below Pt. Magu in Bed 17, young canopies off Malibu.",15.0,17.0,LEASABLE, ,,227537582.628906,80615.5837240345
12/27/2003,2003,12,27,Southern,18,Ventura,0.0,0.0,0.0,11/09/2003,Small patches and scattered plants.,16.0,18.0,OPEN, ,,77335509.265625,36475.84435286
12/27/2003,2003,12,27,Southern,19,Rincon Point,0.0,0.0,0.0,11/09/2003,Small patches and scattered plants.,17.0,19.0,LEASABLE, ,,90594675.2109375,40331.1613572221
12/27/2003,2003,12,27,Southern,20,Carpinteria,0.0,33.0,0.0,11/09/2003,Scattered small patches of canopy in close to shore and reef.,18.0,20.0,LEASABLE, ,,83283203.9765625,46375.921760517
12/27/2003,2003,12,27,Southern,21,Summerland,0.0,33.0,0.0,11/09/2003,Scattered small patches of canopy in close to shore and reef.,19.0,21.0,LEASABLE, ,,45669538.4921875,27167.7114952322
12/27/2003,2003,12,27,Southern,22,Santa Barbara,0.0,33.0,0.0,11/09/2003,Scattered small patches of canopy in close to shore and reef.,20.0,22.0,CLOSED, ,,35111681.0117188,25526.1468934694
12/27/2003,2003,12,27,Southern,23,Santa Barbara Breakwater,0.0,33.0,0.0,11/09/2003,Scattered small patches of canopy in very close to shore.,21.0,23.0,OPEN, ,,38846033.1523438,25595.553142593
12/27/2003,2003,12,27,Southern,24,Arroyo Burro,0.0,33.0,0.0,11/09/2003,Scattered small patches of canopy in very close to shore.,22.0,24.0,CLOSED, ,,17612712.5273438,19239.7400479643
12/27/2003,2003,12,27,Southern,25,Hope Ranch,0.0,33.0,0.0,11/09/2003,Scattered small patches of canopy in very close to shore.,23.0,25.0,OPEN, ,,26191806.5898438,22072.1350540989
12/27/2003,2003,12,27,Southern,28,Naples,0.0,600.0,600.0,11/09/2003,Patches of thin to moderate canopy off Elwood.,26.0,28.0,OPEN, ,,93585263.8632813,45572.1036179195
12/27/2003,2003,12,27,Southern,30,Tajiguas,0.0,600.0,600.0,11/09/2003,"Patches of moderate to dense canopy from Hondo to Tajiquas, mature.",28.0,30.0,LEASABLE, ,,77020619.1328125,36806.1984903489
12/27/2003,2003,12,27,Southern,31,Gaviota,0.0,0.0,0.0,11/09/2003,No plants.,29.0,31.0,LEASABLE, ,,79743753.5390625,38413.0629554234
12/27/2003,2003,12,27,Southern,32,San Augustine,0.0,600.0,400.0,11/09/2003,"Scattered pathes of thin to moderate canopy, need good conditions to harvest.",30.0,32.0,LEASABLE, ,,158967703.929688,62391.0556566511
12/27/2003,2003,12,27,Southern,33,Point Conception,0.0,800.0,600.0,11/09/2003,Patches of moderate canopy.,31.0,33.0,OPEN, ,,108727876.082031,46620.6604062794
12/27/2003,2003,12,27,Southern,101,San Clemente Island (S),0.0,200.0,100.0,11/09/2003,Scattered patches of moderate to dense canopy in close to shore.,33.0,101.0,OPEN, ,,101219358.652344,45582.2556060464
12/27/2003,2003,12,27,Southern,102,San Clemente Island (W),824.0,1400.0,1000.0,11/09/2003,"Partially harvested, strips and patches of moderate density remain, fronds are mostly short so they could be affected by tides and weather.",34.0,102.0,LEASABLE, ,,140691594.386719,61206.5048149272
12/27/2003,2003,12,27,Southern,103,San Clemente Island (N),4553.0,1600.0,1200.0,11/09/2003,"Partially harvested, strips and patches of moderate density remain, fronds are mostly short so they could be affected by tides and weather.",35.0,103.0,LEASABLE, ,,211408074.585938,80402.504700318
12/27/2003,2003,12,27,Southern,110,Santa Cruz Island (N),0.0,0.0,0.0,11/09/2003,"Canopies have thinned out, only scattered thin canopy and subsurface plants remain.",42.0,110.0,OPEN, ,,202560013.265625,77259.7554533626
12/27/2003,2003,12,27,Southern,111,Santa Cruz Island (W),0.0,0.0,0.0,11/09/2003,"Canopies have thinned out, only scattered thin canopy and subsurface plants remain.",43.0,111.0,LEASABLE, ,,298526566.355469,106386.630850157
